time,open,high,low,close,Volume,Volume MA
1609846200,0.77144,0.77168,0.7708,0.77114,309,352.4
1609848000,0.77114,0.77124,0.7691,0.76946,367,351.65
1609849800,0.76946,0.77072,0.76937,0.77052,535,358.95
1609851600,0.77052,0.77098,0.76954,0.76988,466,362
1609853400,0.76988,0.77006,0.76922,0.76922,500,369.35
1609855200,0.76922,0.7706,0.76897,0.7703,479,374.75
1609857000,0.7703,0.77208,0.7703,0.77107,706,397.85
1609858800,0.77107,0.7716,0.77056,0.77129,887,429.95
1609860600,0.77129,0.77313,0.77078,0.77272,809,450.9
1609862400,0.77272,0.7738,0.77222,0.7736,581,464.2
1609864200,0.7736,0.77567,0.7736,0.77511,700,481.7
1609866000,0.77511,0.7763,0.77503,0.776,490,485.85
1609867800,0.776,0.77656,0.77575,0.77648,288,478.5
1609869600,0.77648,0.77686,0.77626,0.77673,195,455.5
1609871400,0.77673,0.7769,0.7764,0.77668,212,446.15
1609873200,0.77668,0.77725,0.77657,0.77724,143,435.6
1609875000,0.77724,0.77778,0.77704,0.7772,171,427.4
1609876800,0.7772,0.77752,0.77684,0.77688,194,424.5
1609878600,0.77688,0.77696,0.77656,0.77664,149,422.3
1609880400,0.77664,0.77678,0.77623,0.77638,92,413.65
1609882200,0.77638,0.77641,0.77596,0.77604,59,401.15
1609884000,0.77604,0.77611,0.77539,0.77546,36,384.6
1609885800,0.77546,0.77586,0.77526,0.77544,64,361.05
1609887600,0.77544,0.77648,0.77533,0.77568,294,352.45
1609889400,0.77568,0.77672,0.77564,0.77626,287,341.8
1609891200,0.77626,0.7771,0.77604,0.77655,476,341.65
1609893000,0.77655,0.77722,0.77576,0.77659,773,345
1609894800,0.77659,0.77704,0.7756,0.77572,1282,364.75
1609896600,0.77572,0.7761,0.77448,0.77543,1041,376.35
1609898400,0.77543,0.77578,0.77412,0.77474,678,381.2
1609900200,0.77474,0.775,0.77344,0.77344,537,373.05
1609902000,0.77344,0.77524,0.77334,0.77492,631,380.1
1609903800,0.77492,0.77528,0.77448,0.77488,449,388.15
1609905600,0.77488,0.77794,0.77482,0.77706,732,415
1609907400,0.77706,0.77748,0.77632,0.77648,554,432.1
1609909200,0.77648,0.77777,0.77648,0.77774,276,438.75
1609911000,0.77774,0.7778,0.77693,0.7772,318,446.1
1609912800,0.7772,0.77858,0.77714,0.77804,386,455.7
1609914600,0.77804,0.77879,0.77802,0.77876,390,467.75
1609916400,0.77876,0.7798,0.77852,0.77934,553,490.8
1609918200,0.77934,0.77994,0.77926,0.77984,413,508.5
1609920000,0.77984,0.77988,0.77832,0.7787,623,537.85
1609921800,0.7787,0.77974,0.77852,0.77897,464,557.85
1609923600,0.77897,0.78101,0.77873,0.77998,572,571.75
1609925400,0.77998,0.78086,0.7795,0.78079,453,580.05
1609927200,0.78079,0.7816,0.78063,0.78088,367,574.6
1609929000,0.78088,0.78201,0.78076,0.78136,413,556.6
1609930800,0.78136,0.78178,0.78091,0.78156,337,509.35
1609932600,0.78156,0.78163,0.78032,0.78055,420,478.3
1609934400,0.78055,0.78136,0.78026,0.78083,438,466.3
1609936200,0.78083,0.78102,0.77889,0.77916,509,464.9
1609938000,0.77916,0.78026,0.77862,0.77963,582,462.45
1609939800,0.77963,0.77988,0.77751,0.77781,652,472.6
1609941600,0.77781,0.77808,0.77665,0.77702,893,480.65
1609943400,0.77702,0.77856,0.77621,0.77808,1272,516.55
1609945200,0.77808,0.77878,0.77736,0.77788,926,549.05
1609947000,0.77788,0.77856,0.77686,0.77712,927,579.5
1609948800,0.77712,0.77784,0.77632,0.7776,705,595.45
1609950600,0.7776,0.77876,0.77748,0.7786,521,602
1609952400,0.7786,0.77976,0.77832,0.77969,434,596.05
1609954200,0.77969,0.77984,0.77938,0.77964,272,589
1609956000,0.77964,0.78029,0.77954,0.77961,237,569.7
1609957800,0.77961,0.78021,0.77944,0.78006,238,558.4
1609959600,0.78006,0.78024,0.77838,0.77867,658,562.7
1609961400,0.77867,0.77954,0.77804,0.77888,1014,590.75
1609963200,0.77888,0.77999,0.77856,0.77981,852,615
1609965000,0.77981,0.78004,0.77904,0.77988,674,628.05
1609966800,0.77988,0.78038,0.77973,0.78008,206,621.5
1609968600,0.78008,0.7811,0.77994,0.78028,247,612.85
1609970400,0.78028,0.78054,0.77992,0.78021,19,591.9
1609972200,0.78021,0.78042,0.78002,0.78038,57,569.3
1609974000,0.78038,0.78151,0.78038,0.78138,356,558
1609975800,0.78138,0.78173,0.78102,0.78159,266,538.7
1609977600,0.78159,0.78164,0.78018,0.78035,408,514.45
1609979400,0.78035,0.78052,0.77918,0.77978,393,470.5
1609981200,0.77978,0.78014,0.77944,0.77994,417,445.05
1609983000,0.77994,0.7805,0.77954,0.78018,402,418.8
1609984800,0.78018,0.78028,0.77896,0.77921,388,402.95
1609986600,0.77921,0.77974,0.77906,0.77954,276,390.7
1609988400,0.77954,0.77978,0.77934,0.77955,249,381.45
1609990200,0.77955,0.77971,0.77938,0.77961,133,374.5
1609992000,0.77961,0.78012,0.7795,0.77996,178,371.55
1609993800,0.77996,0.78008,0.77946,0.77946,137,366.5
1609995600,0.77946,0.7795,0.77884,0.7791,205,343.85
1609997400,0.7791,0.7791,0.77812,0.77812,194,302.85
1609999200,0.77812,0.7787,0.77756,0.7785,251,272.8
1610001000,0.7785,0.77906,0.77838,0.77898,280,253.1
1610002800,0.77898,0.77942,0.77852,0.77908,391,262.35
1610004600,0.77908,0.77924,0.77867,0.77883,328,266.4
1610006400,0.77883,0.7789,0.77694,0.77801,566,293.75
1610008200,0.77801,0.7783,0.77727,0.77757,485,315.15
1610010000,0.77757,0.7777,0.77652,0.77676,490,321.85
1610011800,0.77676,0.77694,0.77532,0.77534,555,336.3
1610013600,0.77534,0.77586,0.77453,0.77466,492,340.5
1610015400,0.77466,0.77503,0.7735,0.77366,510,346.35
1610017200,0.77366,0.77431,0.77334,0.77366,414,346.2
1610019000,0.77366,0.77435,0.77354,0.77371,371,344.65
1610020800,0.77371,0.7747,0.77314,0.77458,391,344.8
1610022600,0.77458,0.77537,0.77426,0.77491,327,347.35
1610024400,0.77491,0.77526,0.7747,0.77506,402,355
1610026200,0.77506,0.77547,0.77402,0.77428,486,372.65
1610028000,0.77428,0.7754,0.77404,0.77432,573,392.4
1610029800,0.77432,0.77472,0.77258,0.77334,870,429.05
1610031600,0.77334,0.77434,0.7727,0.7733,915,464.55
1610033400,0.7733,0.7751,0.7732,0.77483,744,492.05
1610035200,0.77483,0.776,0.77476,0.77588,482,503.6
1610037000,0.77588,0.77642,0.77534,0.77549,320,505.6
1610038800,0.77549,0.77572,0.77388,0.77398,340,503.05
1610040600,0.77398,0.77483,0.77378,0.77462,274,500.35
1610042400,0.77462,0.77536,0.77456,0.77528,213,482.7
1610044200,0.77528,0.77591,0.77524,0.77584,269,471.9
1610046000,0.77584,0.77604,0.77554,0.77563,203,457.55
1610047800,0.77563,0.77612,0.7756,0.77595,183,438.95
1610049600,0.77595,0.77621,0.7753,0.77618,273,428
1610051400,0.77618,0.77676,0.77602,0.77665,193,412.15
1610053200,0.77665,0.77732,0.7765,0.77703,151,399
1610055000,0.77703,0.77703,0.77652,0.77676,150,387.95
1610056800,0.77676,0.77676,0.77573,0.77629,45,370.65
1610058600,0.77629,0.77634,0.77566,0.77611,50,356.8
1610060400,0.77611,0.77704,0.77611,0.77686,200,346.7
1610062200,0.77686,0.77723,0.77683,0.77686,170,330.9
1610064000,0.77686,0.77733,0.7765,0.77733,284,316.45
1610065800,0.77733,0.77733,0.77548,0.77566,318,288.85
1610067600,0.77566,0.77588,0.77402,0.77418,521,269.15
1610069400,0.77418,0.77551,0.77418,0.77531,529,258.4
1610071200,0.77531,0.77588,0.77502,0.77571,322,250.4
1610073000,0.77571,0.77614,0.77561,0.77591,319,250.35
1610074800,0.77591,0.77645,0.77582,0.77645,298,248.25
1610076600,0.77645,0.77671,0.7762,0.77634,186,243.85
1610078400,0.77634,0.77656,0.77572,0.77646,201,243.25
1610080200,0.77646,0.77672,0.77642,0.77659,133,236.45
1610082000,0.77659,0.77769,0.77659,0.77738,245,238.55
1610083800,0.77738,0.77748,0.77692,0.77702,252,242
1610085600,0.77702,0.77782,0.77693,0.77762,237,240.2
1610087400,0.77762,0.77826,0.77757,0.77774,260,243.55
1610089200,0.77774,0.77888,0.77754,0.77846,307,251.35
1610091000,0.77846,0.77855,0.77634,0.77659,384,263.05
1610092800,0.77659,0.77664,0.77531,0.77664,756,298.6
1610094600,0.77664,0.77732,0.77617,0.77634,513,321.75
1610096400,0.77634,0.77676,0.77588,0.77663,459,334.7
1610098200,0.77663,0.77831,0.77632,0.77808,505,351.45
1610100000,0.77808,0.77812,0.77746,0.77758,327,353.6
1610101800,0.77758,0.7779,0.77711,0.77748,290,352.2
1610103600,0.77748,0.77836,0.77716,0.77818,330,342.65
1610105400,0.77818,0.77876,0.77808,0.77862,236,328
1610107200,0.77862,0.77866,0.77818,0.77858,253,324.55
1610109000,0.77858,0.77875,0.77785,0.77796,247,320.95
1610110800,0.77796,0.77818,0.77714,0.77724,324,322.25
1610112600,0.77724,0.7795,0.77666,0.77919,1463,386.1
1610114400,0.77919,0.77986,0.77852,0.77944,731,412.6
1610116200,0.77944,0.77982,0.77632,0.77678,1260,468.95
1610118000,0.77678,0.7773,0.77458,0.77479,949,504.15
1610119800,0.77479,0.77825,0.77476,0.77818,756,529.35
1610121600,0.77818,0.77848,0.776,0.77678,1284,581.7
1610123400,0.77678,0.77808,0.77656,0.77772,857,611.55
1610125200,0.77772,0.77784,0.77652,0.77674,658,629.1
1610127000,0.77674,0.77694,0.77581,0.77608,551,637.45
1610128800,0.77608,0.77619,0.77425,0.77476,591,629.2
1610130600,0.77476,0.77476,0.77284,0.77364,772,642.15
1610132400,0.77364,0.77486,0.7736,0.77452,659,652.15
1610134200,0.77452,0.77513,0.77428,0.77496,398,646.8
1610136000,0.77496,0.77584,0.77466,0.77584,369,648.9
1610137800,0.77584,0.77622,0.77558,0.77604,265,647.65
1610139600,0.77604,0.77628,0.77582,0.7762,99,636.1
1610141400,0.7762,0.77676,0.77588,0.77597,184,633.5
1610316000,0.77597,0.77626,0.7752,0.77538,56,623.65
1610317800,0.77538,0.77652,0.77504,0.77561,180,620.3
1610319600,0.77561,0.77572,0.77406,0.77428,444,626.3
1610321400,0.77428,0.7745,0.77124,0.77206,631,584.7
1610323200,0.77206,0.7731,0.77182,0.77228,567,576.5
1610325000,0.77228,0.77242,0.77157,0.77194,320,529.5
1610326800,0.77194,0.77204,0.77103,0.77146,401,502.1
1610328600,0.77146,0.77146,0.77053,0.77075,540,491.3
1610330400,0.77075,0.77078,0.76936,0.77022,521,453.15
1610332200,0.77022,0.77126,0.77012,0.77126,339,427.25
1610334000,0.77126,0.77152,0.77036,0.77062,336,411.15
1610335800,0.77062,0.77104,0.7704,0.7707,285,397.85
1610337600,0.7707,0.77095,0.7696,0.76974,293,382.95
1610339400,0.76974,0.77004,0.76931,0.76974,283,358.5
1610341200,0.76974,0.77002,0.76934,0.76975,311,341.1
1610343000,0.76975,0.77013,0.76942,0.7701,315,336.95
1610344800,0.7701,0.77038,0.76934,0.77036,447,340.85
1610346600,0.77036,0.77096,0.77008,0.77076,323,343.75
1610348400,0.77076,0.77114,0.77035,0.77089,343,355.95
1610350200,0.77089,0.77096,0.7698,0.76985,406,367.05
1610352000,0.76985,0.77217,0.76985,0.77178,548,391.65
1610353800,0.77178,0.77185,0.77028,0.7712,422,403.75
1610355600,0.7712,0.77184,0.771,0.7714,388,400.95
1610357400,0.7714,0.77222,0.77088,0.7711,428,390.8
1610359200,0.7711,0.77208,0.77086,0.77205,317,378.3
1610361000,0.77205,0.77205,0.77117,0.77175,305,377.55
1610362800,0.77175,0.77175,0.77049,0.7706,232,369.1
1610364600,0.7706,0.77162,0.77049,0.77093,255,354.85
1610366400,0.77093,0.77124,0.76984,0.77058,347,346.15
1610368200,0.77058,0.7713,0.77032,0.77106,329,345.65
1610370000,0.77106,0.77108,0.76944,0.76944,393,348.5
1610371800,0.76944,0.76958,0.76769,0.76781,577,363.1
1610373600,0.76781,0.7688,0.76704,0.76814,667,381.8
1610375400,0.76814,0.76899,0.76662,0.7669,1218,428.55
1610377200,0.7669,0.7693,0.76677,0.76912,720,449
1610379000,0.76912,0.76937,0.76829,0.76927,655,466
1610380800,0.76927,0.77004,0.76862,0.76992,565,471.9
1610382600,0.76992,0.77148,0.76946,0.77133,491,480.3
1610384400,0.77133,0.7716,0.77104,0.77131,300,478.15
1610386200,0.77131,0.77158,0.77101,0.77101,227,469.2
1610388000,0.77101,0.77156,0.77092,0.771,138,448.7
1610389800,0.771,0.7713,0.77032,0.77112,182,436.7
1610391600,0.77112,0.77136,0.77092,0.77104,182,426.4
1610393400,0.77104,0.77123,0.77069,0.77076,155,412.75
1610395200,0.77076,0.77096,0.7701,0.7701,214,407.6
1610397000,0.7701,0.77052,0.76998,0.77002,214,403.05
1610398800,0.77002,0.77042,0.76996,0.77004,72,395.05
1610400600,0.77004,0.77008,0.76951,0.76958,60,385.3
1610402400,0.76958,0.77021,0.76958,0.76984,46,370.25
1610404200,0.76984,0.76997,0.76954,0.76974,51,356.35
1610406000,0.76974,0.77066,0.76954,0.77066,211,347.25
1610407800,0.77066,0.7711,0.77028,0.77076,248,330.8
1610409600,0.77076,0.77092,0.7697,0.77028,333,314.1
1610411400,0.77028,0.77096,0.76972,0.77052,243,265.35
1610413200,0.77052,0.77102,0.76917,0.76918,480,253.35
1610415000,0.76918,0.77056,0.76896,0.77032,472,244.2
1610416800,0.77032,0.77038,0.76926,0.76974,295,230.7
1610418600,0.76974,0.77028,0.76934,0.76954,235,217.9
1610420400,0.76954,0.77004,0.76946,0.77002,201,212.95
1610422200,0.77002,0.77024,0.76972,0.7698,170,210.1
1610424000,0.7698,0.7703,0.76919,0.76919,194,212.9
1610425800,0.76919,0.76941,0.76868,0.7692,267,217.15
1610427600,0.7692,0.76951,0.76882,0.76941,251,220.6
1610429400,0.76941,0.77082,0.76934,0.7707,331,229.4
1610431200,0.7707,0.77102,0.77035,0.77081,247,231.05
1610433000,0.77081,0.77188,0.77081,0.77187,271,233.9
1610434800,0.77187,0.77274,0.7714,0.77273,262,243.4
1610436600,0.77273,0.77324,0.77192,0.77264,339,257.35
1610438400,0.77264,0.77276,0.77168,0.77206,369,273.5
1610440200,0.77206,0.77258,0.77126,0.77176,277,284.8
1610442000,0.77176,0.77368,0.77157,0.7736,374,292.95
1610443800,0.7736,0.77408,0.77283,0.77377,364,298.75
1610445600,0.77377,0.77384,0.77302,0.77327,262,295.2
1610447400,0.77327,0.77334,0.77196,0.77202,266,296.35
1610449200,0.77202,0.77236,0.77168,0.77222,275,286.1
1610451000,0.77222,0.7733,0.77218,0.77232,296,277.3
1610452800,0.77232,0.773,0.772,0.77272,327,278.9
1610454600,0.77272,0.77298,0.7724,0.77286,336,283.95
1610456400,0.77286,0.77296,0.77158,0.77194,341,290.95
1610458200,0.77194,0.77208,0.76995,0.77064,447,304.8
1610460000,0.77064,0.77134,0.76972,0.7708,482,319.2
1610461800,0.7708,0.7717,0.76974,0.77113,717,341.7
1610463600,0.77113,0.77218,0.77077,0.77181,505,354.4
1610465400,0.77181,0.77276,0.77178,0.77255,559,365.8
1610467200,0.77255,0.77342,0.77243,0.77246,375,372.2
1610469000,0.77246,0.7732,0.77212,0.7732,296,373.45
1610470800,0.7732,0.7732,0.77168,0.77303,413,381
1610472600,0.77303,0.77376,0.77262,0.77337,305,379.3
1610474400,0.77337,0.77514,0.77316,0.7751,366,379.15
1610476200,0.7751,0.7757,0.77483,0.77544,350,382.8
1610478000,0.77544,0.7769,0.77544,0.77635,335,380.85
1610479800,0.77635,0.7772,0.77632,0.777,409,383.1
1610481600,0.777,0.77741,0.77676,0.7771,276,383.8
1610483400,0.7771,0.77774,0.77703,0.77744,204,380.7
1610485200,0.77744,0.77763,0.77731,0.77759,85,371.2
1610487000,0.77759,0.7777,0.77725,0.77725,72,360
1610488800,0.77725,0.7774,0.77669,0.77706,111,349.2
1610490600,0.77706,0.77712,0.77668,0.77694,36,334.2
1610492400,0.77694,0.77725,0.77676,0.77696,124,323.35
1610494200,0.77696,0.77768,0.77686,0.77758,70,304.5
1610496000,0.77758,0.77815,0.77746,0.77778,171,288.95
1610497800,0.77778,0.77782,0.77649,0.77659,249,265.55
1610499600,0.77659,0.77751,0.77636,0.77748,228,251.7
1610501400,0.77748,0.77787,0.77696,0.77713,345,241
1610503200,0.77713,0.77741,0.77652,0.7772,262,235.35
1610505000,0.7772,0.77727,0.77608,0.77644,205,230.8
1610506800,0.77644,0.77707,0.77644,0.777,217,221
1610508600,0.777,0.77706,0.77642,0.77656,158,213.65
1610510400,0.77656,0.77662,0.77611,0.77645,163,203.5
1610512200,0.77645,0.77662,0.77605,0.77605,144,193.2
1610514000,0.77605,0.77641,0.77591,0.77622,164,184.65
1610515800,0.77622,0.77624,0.77582,0.77622,127,170.55
1610517600,0.77622,0.77694,0.77602,0.77687,201,166.8
1610519400,0.77687,0.77701,0.77648,0.7769,147,163.95
1610521200,0.7769,0.7775,0.77684,0.77746,195,169.45
1610523000,0.77746,0.77794,0.77616,0.77622,319,181.8
1610524800,0.77622,0.77656,0.77533,0.77562,499,201.2
1610526600,0.77562,0.77584,0.7747,0.77536,367,217.75
1610528400,0.77536,0.77582,0.77484,0.77574,435,233.3
1610530200,0.77574,0.77586,0.7751,0.77524,259,242.75
1610532000,0.77524,0.7754,0.77437,0.77441,285,248.45
1610533800,0.77441,0.77482,0.77398,0.77467,261,249.05
1610535600,0.77467,0.77474,0.77408,0.77439,208,248.05
1610537400,0.77439,0.77439,0.77354,0.77391,200,240.8
1610539200,0.77391,0.77446,0.7736,0.77371,274,241.4
1610541000,0.77371,0.77436,0.77344,0.77364,309,246.6
1610542800,0.77364,0.77377,0.773,0.77369,331,252.3
1610544600,0.77369,0.77514,0.7732,0.77333,606,274.7
1610546400,0.77333,0.77423,0.7726,0.77268,563,294.7
1610548200,0.77268,0.7739,0.77217,0.77343,778,326.4
1610550000,0.77343,0.77548,0.77278,0.7752,631,349.75
1610551800,0.7752,0.77524,0.77358,0.77395,620,374.4
1610553600,0.77395,0.77404,0.77318,0.77361,411,384.9
1610555400,0.77361,0.77422,0.77346,0.77395,239,389.5
1610557200,0.77395,0.77395,0.77266,0.77384,325,396
1610559000,0.77384,0.77464,0.77368,0.77454,278,393.95
1610560800,0.77454,0.77548,0.77454,0.77495,283,383.15
1610562600,0.77495,0.77543,0.7745,0.7745,156,372.6
1610564400,0.7745,0.77486,0.77442,0.77472,200,360.85
1610566200,0.77472,0.77511,0.7742,0.77422,173,356.55
1610568000,0.77422,0.77438,0.77364,0.7737,163,350.45
1610569800,0.7737,0.77388,0.77321,0.77371,137,344.25
1610571600,0.77371,0.774,0.77352,0.77352,69,337.3
1610573400,0.77352,0.77377,0.77312,0.77338,88,331.7
1610575200,0.77338,0.77396,0.7733,0.77331,28,319.4
1610577000,0.77331,0.77407,0.77322,0.77334,73,307.6
1610578800,0.77334,0.77414,0.77333,0.77394,133,297.7
1610580600,0.77394,0.77479,0.77394,0.77464,115,273.15
1610582400,0.77464,0.77515,0.77446,0.77486,214,255.7
1610584200,0.77486,0.7749,0.77452,0.77462,147,224.15
1610586000,0.77462,0.77541,0.77456,0.77506,259,205.55
1610587800,0.77506,0.77534,0.7748,0.77494,239,186.5
1610589600,0.77494,0.77554,0.77392,0.77404,391,185.5
1610591400,0.77404,0.77474,0.77289,0.77446,508,198.95
1610593200,0.77446,0.77461,0.77392,0.77392,334,199.4
1610595000,0.77392,0.77434,0.77368,0.77408,166,193.8
1610596800,0.77408,0.77486,0.77402,0.77476,188,189.05
1610598600,0.77476,0.7751,0.7746,0.77507,131,187.8
1610600400,0.77507,0.7755,0.77466,0.77509,304,193
1610602200,0.77509,0.77601,0.77492,0.77598,231,195.9
1610604000,0.77598,0.77645,0.77576,0.77612,175,196.5
1610605800,0.77612,0.77637,0.77541,0.77552,179,198.6
1610607600,0.77552,0.77552,0.77433,0.7755,304,210.35
1610609400,0.7755,0.77578,0.77497,0.77554,295,220.7
1610611200,0.77554,0.77635,0.77525,0.77538,569,247.75
1610613000,0.77538,0.77666,0.77514,0.77656,361,262.15
1610614800,0.77656,0.77656,0.7752,0.77531,276,269.3
1610616600,0.77531,0.77694,0.77531,0.77684,306,278.85
1610618400,0.77684,0.77695,0.77626,0.77641,208,278.55
1610620200,0.77641,0.77675,0.77622,0.77639,175,279.95
1610622000,0.77639,0.7771,0.77629,0.77663,153,274.65
1610623800,0.77663,0.77668,0.77588,0.77636,240,274.7
1610625600,0.77636,0.77686,0.77601,0.77618,213,265.8
1610627400,0.77618,0.77622,0.7753,0.77537,286,254.7
1610629200,0.77537,0.7755,0.7741,0.77454,544,265.2
1610631000,0.77454,0.77476,0.77412,0.7743,527,283.25
1610632800,0.7743,0.77576,0.77414,0.77522,430,295.35
1610634600,0.77522,0.77544,0.77411,0.77431,565,317.05
1610636400,0.77431,0.77562,0.77408,0.77562,473,325.5
1610638200,0.77562,0.77747,0.77548,0.77699,538,340.85
1610640000,0.77699,0.77848,0.7768,0.77844,376,350.9
1610641800,0.77844,0.779,0.77794,0.77894,271,355.5
1610643600,0.77894,0.77937,0.77894,0.77906,204,350.5
1610645400,0.77906,0.78052,0.77896,0.77977,298,350.65
1610647200,0.77977,0.77997,0.77826,0.77852,638,354.1
1610649000,0.77852,0.779,0.77832,0.77846,314,351.75
1610650800,0.77846,0.77896,0.77821,0.7786,222,349.05
1610652600,0.7786,0.77882,0.77829,0.7784,158,341.65
1610654400,0.7784,0.779,0.77805,0.77834,231,342.8
1610656200,0.77834,0.7793,0.77826,0.77889,189,343.5
1610658000,0.77889,0.77896,0.77852,0.77874,77,339.7
1610659800,0.77874,0.77874,0.77779,0.7778,80,331.7
1610661600,0.7778,0.778,0.7778,0.77783,31,322.6
1610663400,0.77783,0.77802,0.77757,0.77778,117,314.15
1610665200,0.77778,0.77799,0.7776,0.7776,114,292.65
1610667000,0.7776,0.77774,0.77737,0.77755,124,272.5
1610668800,0.77755,0.77886,0.77747,0.77858,315,266.75
1610670600,0.77858,0.77861,0.77758,0.77761,312,254.1
1610672400,0.77761,0.77779,0.77686,0.77758,388,249.85
1610674200,0.77758,0.77773,0.77686,0.77697,254,235.65
1610676000,0.77697,0.77734,0.77648,0.77662,201,226.9
1610677800,0.77662,0.77726,0.77662,0.77723,140,220.35
1610679600,0.77723,0.7774,0.77668,0.77672,192,219.75
1610681400,0.77672,0.7769,0.77632,0.77646,135,211.6
1610683200,0.77646,0.77649,0.77588,0.77641,194,189.4
1610685000,0.77641,0.77758,0.77608,0.77664,341,190.75
1610686800,0.77664,0.77664,0.7754,0.77558,301,194.7
1610688600,0.77558,0.77584,0.77502,0.77543,318,202.7
1610690400,0.77543,0.77584,0.77516,0.77544,264,204.35
1610692200,0.77544,0.77544,0.77428,0.77462,291,209.45
1610694000,0.77462,0.77561,0.77452,0.77541,260,218.6
1610695800,0.77541,0.77557,0.77465,0.77465,251,227.15
